ID,time,DRUG_CENTRAL,DRUG_CARTRIDGE,Vadd,C_DRUG_CENTRAL,C_DRUG_CARTRIDGE
1,699,130.69979363745898,32.69674419379591,9.990683642389612e-23,0.6534989681872949,0.6539348838759181
1,700,130.49086085730892,32.644476156132065,1.0007468207228691e-22,0.6524543042865446,0.6528895231226413
1,701,130.28226207073527,32.59229167245655,1.0018387283867293e-22,0.6514113103536764,0.6518458334491309
1,702,130.0739967437767,32.54019060918327,1.002341216323431e-22,0.6503699837188834,0.6508038121836655
1,703,129.8660643433214,32.488172832938474,1.0022520553867188e-22,0.649330321716607,0.6497634566587694
1,704,129.6584643371058,32.43623821056035,1.0015696718848064e-22,0.6482923216855291,0.648724764211207
1,705,129.45119619371297,32.38438660909868,1.0002931612739895e-22,0.6472559809685648,0.6476877321819735
1,706,129.24425938257096,32.3326178958144,9.984223018522595e-23,0.6462212969128548,0.6466523579162881
1,707,129.03765337395157,32.28093193817931,9.959575684529163e-23,0.6451882668697578,0.6456186387635862
1,708,128.83137763896866,32.22932860387559,9.929001461381818e-23,0.6441568881948433,0.6445865720775117
1,709,128.62543164957665,32.177807760795496,9.892519438928129e-23,0.6431271582478832,0.6435561552159099
1,710,128.41981487856907,32.12636927704095,9.850156083177148e-23,0.6420990743928453,0.642527385540819
1,711,128.21452679957704,32.075013020923166,9.801945373235543e-23,0.6410726339978852,0.6415002604184633
1,712,128.00956688706773,32.023738860962254,9.747928938243726e-23,0.6400478344353386,0.6404747772192451
1,713,127.80493461634285,31.972546665886867,9.688156194311994e-23,0.6390246730817143,0.6394509333177374
1,714,127.60062946353717,31.921436304633794,9.62268448145665e-23,0.6380031473176859,0.6384287260926759
1,715,127.39665090561702,31.87040764634759,9.551579200536147e-23,0.6369832545280851,0.6374081529269519
1,716,127.19299842037874,31.819460560380207,9.474913950187208e-23,0.6359649921018937,0.6363892112076042
1,717,126.9896714864472,31.768594916290596,9.392770663760968e-23,0.634948357432236,0.6353718983258119
1,718,126.78666958327425,31.71781058384433,9.3052397462591e-23,0.6339333479163712,0.6343562116768866
1,719,126.58399220221062,31.667107438017055,9.212420211269945e-23,0.6329199610110531,0.6333421487603411
1,720,126.38163881869832,31.616485346429098,9.114419817904664e-23,0.6319081940934916,0.6323297069285819
1,720,626.3816388186983,31.616485346429098,9.114419817904664e-23,3.1319081940934916,0.6323297069285819
1,721,530.4156431222326,126.4673210047546,9.114419817904664e-23,2.652078215611163,2.529346420095092
1,722,524.8416153196277,130.98812480461223,9.114419817904664e-23,2.624208076598139,2.6197624960922443
1,723,523.7674134384558,131.01377999722962,9.114419817904664e-23,2.6188370671922794,2.6202755999445926
1,724,522.9184288675932,130.81604304110948,9.114419817904664e-23,2.614592144337966,2.6163208608221895
1,725,522.0819246525143,130.60750640184372,9.114419817904664e-23,2.6104096232625715,2.6121501280368746
1,726,521.2473109295602,130.3987502089778,9.114419817904664e-23,2.606236554647801,2.607975004179556
1,727,520.4140590882481,130.19030003504568,9.114419817904664e-23,2.6020702954412407,2.6038060007009136
1,728,519.5821401661611,129.9821817321223,9.114419817904664e-23,2.5979107008308056,2.599643634642446
1,729,518.7515511019925,129.7743959257798,9.114419817904664e-23,2.5937577555099627,2.595487918515596
1,730,517.9222894383071,129.56694219353443,9.114419817904664e-23,2.5896114471915355,2.591338843870689
1,731,517.0943526912127,129.35981993020582,9.114419817904664e-23,2.5854717634560638,2.5871963986041164
1,732,516.2677393327715,129.15302874092907,9.114419817904664e-23,2.5813386966638574,2.5830605748185813
1,733,515.442449088045,128.94656855520006,9.114419817904664e-23,2.577212245440225,2.578931371104001
1,734,514.6184746412936,128.74043753463195,9.114419817904664e-23,2.573092373206468,2.574808750692639
1,735,513.7958197082405,128.53463661484594,9.114419817904664e-23,2.5689790985412024,2.570692732296919
1,736,512.9744803453951,128.3291648075987,9.114419817904664e-23,2.5648724017269755,2.5665832961519737
1,737,512.1544545557147,128.12402161080288,9.114419817904664e-23,2.560772272778573,2.5624804322160575
1,738,511.335740107879,127.91920646778168,9.114419817904664e-23,2.556678700539395,2.5583841293556335
1,739,510.5183347175899,127.71471880818656,9.114419817904664e-23,2.5525916735879495,2.5542943761637313
1,740,509.7022357223431,127.51055796406932,9.114419817904664e-23,2.5485111786117156,2.5502111592813863
1,741,508.88744144967495,127.30672351847377,9.114419817904664e-23,2.5444372072483747,2.5461344703694753
1,742,508.0739496467442,127.10321490784932,9.114419817904664e-23,2.540369748233721,2.5420642981569865
1,743,507.2617579622288,126.90003154377054,9.114419817904664e-23,2.536308789811144,2.538000630875411
1,744,506.4508647180144,126.69717300630191,9.114419817904664e-23,2.532254323590072,2.533943460126038
1,745,505.6412676333817,126.49463872498347,9.114419817904664e-23,2.5282063381669087,2.5298927744996695
1,746,504.8329646368106,126.29242818158836,9.114419817904664e-23,2.5241648231840528,2.5258485636317674
1,747,504.0259538257771,126.09054089998216,9.114419817904664e-23,2.5201297691288853,2.521810817999643
1,748,503.2202330397147,125.88897633976127,9.114419817904664e-23,2.5161011651985734,2.517779526795225
1,749,502.41580021203805,125.68773398392948,9.114419817904664e-23,2.51207900106019,2.5137546796785895
1,750,501.61265330230134,125.48681332202794,9.114419817904664e-23,2.5080632665115066,2.5097362664405587
1,751,500.8107902977298,125.28621385051824,9.114419817904664e-23,2.504053951488649,2.5057242770103647
1,752,500.01020911581077,125.08593504842078,9.114419817904664e-23,2.500051045579054,2.5017187009684156
1,753,499.21090770232314,124.88597640183158,9.114419817904664e-23,2.4960545385116157,2.4977195280366318
1,754,498.41288403250445,124.6863374042377,9.114419817904664e-23,2.492064420162522,2.4937267480847543
1,755,497.6161360739786,124.48701754721596,9.114419817904664e-23,2.488080680369893,2.4897403509443192
1,756,496.8206617667297,124.28801631540844,9.114419817904664e-23,2.4841033088336486,2.485760326308169
1,757,496.02645906499436,124.0893331970332,9.114419817904664e-23,2.480132295324972,2.481786663940664
1,758,495.23352598165843,123.8909676949836,9.114419817904664e-23,2.476167629908292,2.477819353899672
1,759,494.44186045087065,123.69291929245124,9.114419817904664e-23,2.4722093022543534,2.4738583858490246
1,760,493.6514604489701,123.49518748318465,9.114419817904664e-23,2.4682573022448504,2.469903749663693
1,761,492.8623239361434,123.29777175689065,9.114419817904664e-23,2.464311619680717,2.465955435137813
1,762,492.07444902733255,123.10067164198347,9.114419817904664e-23,2.4603722451366625,2.4620134328396692
1,763,491.28783360141915,122.90388660783468,9.114419817904664e-23,2.456439168007096,2.458077732156694
1,764,490.50247563637913,122.70741614860134,9.114419817904664e-23,2.4525123781818956,2.454148322972027
1,765,489.7183731150085,122.51125975964636,9.114419817904664e-23,2.4485918655750423,2.4502251951929273
1,766,488.93552402349934,122.31541693718245,9.114419817904664e-23,2.444677620117497,2.446308338743649
1,767,488.1539263514403,122.11988717827201,9.114419817904664e-23,2.4407696317572016,2.44239774356544
1,768,487.3735780918162,121.92466998082719,9.114419817904664e-23,2.436867890459081,2.4384933996165437
1,769,486.5944772410083,121.72976484360996,9.114419817904664e-23,2.4329723862050416,2.434595296872199
1,770,485.81662182793207,121.53517127351667,9.114419817904664e-23,2.4290831091396603,2.4307034254703335
1,771,485.0400098926122,121.34088878022169,9.114419817904664e-23,2.425200049463061,2.426817775604434
1,772,484.26463941226643,121.1469168576979,9.114419817904664e-23,2.4213231970613323,2.422938337153958
1,773,483.49050840310673,120.95325500966769,9.114419817904664e-23,2.4174525420155337,2.419065100193354
1,774,482.7176148851639,120.75990274080877,9.114419817904664e-23,2.4135880744258196,2.4151980548161753
1,775,481.9459568822875,120.56685955675425,9.114419817904664e-23,2.4097297844114376,2.411337191135085
1,776,481.1755324221459,120.37412496409262,9.114419817904664e-23,2.4058776621107296,2.407482499281852
1,777,480.40633953622637,120.18169847036773,9.114419817904664e-23,2.402031697681132,2.4036339694073545
1,778,479.6383762598349,119.98957958407883,9.114419817904664e-23,2.3981918812991747,2.3997915916815766
1,779,478.8716405953999,119.79776780549538,9.114419817904664e-23,2.3943582029769996,2.3959553561099076
1,780,478.10613059672977,119.60626264774685,9.114419817904664e-23,2.390530652983649,2.392125252954937
1,781,477.3418443140551,119.41506362306669,9.114419817904664e-23,2.3867092215702757,2.3883012724613337
1,782,476.5787797942908,119.22417024285794,9.114419817904664e-23,2.3828938989714543,2.384483404857159
1,783,475.8169350879293,119.03358201941866,9.114419817904664e-23,2.3790846754396466,2.380671640388373
1,784,475.0563082490405,118.84329846594186,9.114419817904664e-23,2.3752815412452026,2.376865969318837
1,785,474.2968973352718,118.65331909651552,9.114419817904664e-23,2.371484486676359,2.37306638193031
1,786,473.53870040784807,118.46364342612263,9.114419817904664e-23,2.3676935020392404,2.3692728685224527
1,787,472.78171551790405,118.2742709672217,9.114419817904664e-23,2.36390857758952,2.365485419344434
1,788,472.02594068347327,118.08520122398994,9.114419817904664e-23,2.3601297034173663,2.3617040244797987
1,789,471.2713740095703,117.89643372236554,9.114419817904664e-23,2.3563568700478514,2.3579286744473107
1,790,470.51801356636054,117.70796797956805,9.114419817904664e-23,2.3525900678318026,2.3541593595913612
1,791,469.76585742721943,117.51980351362003,9.114419817904664e-23,2.348829287136097,2.3503960702724007
1,792,469.01490366873225,117.33193984334703,9.114419817904664e-23,2.345074518343661,2.3466387968669404
1,793,468.26515037069413,117.14437648837765,9.114419817904664e-23,2.3413257518534705,2.342887529767553
1,794,467.5165956161102,116.95711296914347,9.114419817904664e-23,2.337582978080551,2.3391422593828692
1,795,466.7692374911953,116.77014880687906,9.114419817904664e-23,2.333846187455977,2.335402976137581
1,796,466.023074064465,116.5834835183912,9.114419817904664e-23,2.330115370322325,2.331669670367824
1,797,465.278103425913,116.39711662585982,9.114419817904664e-23,2.326390517129565,2.3279423325171966
1,798,464.5343236785354,116.21104765471758,9.114419817904664e-23,2.3226716183926768,2.3242209530943514
1,799,463.79173291865334,116.02527612872731,9.114419817904664e-23,2.3189586645932665,2.320505522574546
1,800,463.05032924561607,115.83980157240939,9.114419817904664e-23,2.3152516462280803,2.3167960314481877
1,801,462.31011076180056,115.65462351104159,9.114419817904664e-23,2.3115505538090027,2.3130924702208318
1,802,461.57107557261173,115.46974147065923,9.114419817904664e-23,2.3078553778630586,2.3093948294131845
1,803,460.8332217864824,115.28515497805505,9.114419817904664e-23,2.304166108932412,2.305703099561101
1,804,460.09654751452535,115.10086356069226,9.114419817904664e-23,2.3004827375726267,2.3020172712138454
1,805,459.3610508635036,114.91686674494576,9.114419817904664e-23,2.2968052543175177,2.2983373348989153
1,806,458.626729956763,114.7331640613392,9.114419817904664e-23,2.293133649783815,2.294663281226784
1,807,457.89358291458836,114.54975503963028,9.114419817904664e-23,2.289467914572942,2.2909951007926055
1,808,457.16160786028064,114.36663921033129,9.114419817904664e-23,2.2858080393014033,2.2873327842066256
1,809,456.4308029201565,114.18381610470894,9.114419817904664e-23,2.2821540146007826,2.2836763220941787
1,810,455.7011662235488,114.00128525478449,9.114419817904664e-23,2.278505831117744,2.28002570509569
1,811,454.9726959028062,113.81904619333365,9.114419817904664e-23,2.274863479514031,2.276380923866673
1,812,454.24539009329345,113.63709845388667,9.114419817904664e-23,2.2712269504664673,2.2727419690777335
1,813,453.5192469333912,113.45544157072823,9.114419817904664e-23,2.267596234666956,2.2691088314145644
1,814,452.7942645644959,113.27407507889757,9.114419817904664e-23,2.2639713228224796,2.2654815015779515
1,815,452.07044113102035,113.0929985141884,9.114419817904664e-23,2.2603522056551015,2.261859970283768
1,816,451.34777478039297,112.9122114131489,9.114419817904664e-23,2.256738873901965,2.2582442282629778
1,817,450.62626366305824,112.73171331308176,9.114419817904664e-23,2.2531313183152912,2.254634266261635
1,818,449.9059059277135,112.55150375085249,9.114419817904664e-23,2.2495295296385676,2.25103007501705
1,819,449.1866997303442,112.37158226515,9.114419817904664e-23,2.2459334986517208,2.247431645303
1,820,448.46864323320807,112.19194839623226,9.114419817904664e-23,2.24234321616604,2.243838967924645
1,821,447.75173459853556,112.01260168435041,9.114419817904664e-23,2.238758672992678,2.240252033687008
1,822,447.0359719915606,111.83354167050697,9.114419817904664e-23,2.2351798599578028,2.2366708334101393
1,823,446.32135358052045,111.65476789645581,9.114419817904664e-23,2.231606767902602,2.233095357929116
1,824,445.6078775366561,111.47627990470217,9.114419817904664e-23,2.2280393876832805,2.2295255980940434
1,825,444.8955420342118,111.29807723850267,9.114419817904664e-23,2.224477710171059,2.2259615447700534
1,826,444.18434525043546,111.12015944186533,9.114419817904664e-23,2.220921726252177,2.2224031888373066
1,827,443.47428536557845,110.94252605954948,9.114419817904664e-23,2.217371426827892,2.2188505211909897
1,828,442.7653605628955,110.76517663706588,9.114419817904664e-23,2.2138268028144776,2.2153035327413177
1,829,442.05756902864505,110.58811072067665,9.114419817904664e-23,2.2102878451432253,2.211762214413533
1,830,441.3509089520888,110.41132785739526,9.114419817904664e-23,2.206754544760444,2.2082265571479054
1,831,440.6453785224878,110.23482759423504,9.114419817904664e-23,2.203226892612439,2.204696551884701
1,832,439.9409759094049,110.05860947328145,9.114419817904664e-23,2.1997048795470246,2.201172189465629
1,833,439.23769933144314,109.88267304888817,9.114419817904664e-23,2.1961884966572156,2.1976534609777634
1,834,438.53554698891327,109.70701787083274,9.114419817904664e-23,2.1926777349445663,2.194140357416655
1,835,437.83451708508534,109.53164348963307,9.114419817904664e-23,2.1891725854254265,2.1906328697926614
1,836,437.1346078261885,109.35654945654733,9.114419817904664e-23,2.1856730391309425,2.1871309891309467
1,837,436.4358174214114,109.181735323574,9.114419817904664e-23,2.182179087107057,2.18363470647148
1,838,435.73814408290167,109.00720064345188,9.114419817904664e-23,2.1786907204145085,2.1801440128690377
1,839,435.04158602576643,108.83294496966008,9.114419817904664e-23,2.175207930128832,2.1766588993932015
1,840,434.34614146807183,108.65896785641799,9.114419817904664e-23,2.1717307073403593,2.17317935712836
1,841,433.6518086308434,108.48526885868532,9.114419817904664e-23,2.168259043154217,2.1697053771737065
1,842,432.95858573806595,108.31184753216208,9.114419817904664e-23,2.16479292869033,2.1662369506432415
1,843,432.2664710166834,108.1387034332886,9.114419817904664e-23,2.161332355083417,2.162774068665772
1,844,431.57546269659906,107.96583611924551,9.114419817904664e-23,2.157877313482995,2.15931672238491
1,845,430.8855589827199,107.79324514096021,9.114419817904664e-23,2.1544277949135995,2.155864902819204
1,846,430.1967581133472,107.62093005771422,9.114419817904664e-23,2.1509837905667357,2.1524186011542845
1,847,429.5090583395658,107.44889043198712,9.114419817904664e-23,2.147545291697829,2.1489778086397426
1,848,428.8224579016508,107.27712582355421,9.114419817904664e-23,2.144112289508254,2.1455425164710844
1,849,428.13695504277086,107.10563579291468,9.114419817904664e-23,2.1406847752138543,2.1421127158582935
1,850,427.45254800898834,106.93441990129166,9.114419817904664e-23,2.1372627400449415,2.1386883980258333
1,851,426.76923504925935,106.76347771063212,9.114419817904664e-23,2.1338461752462967,2.1352695542126425
1,852,426.0870144154336,106.592808783607,9.114419817904664e-23,2.130435072077168,2.13185617567214
1,853,425.4058843622544,106.42241268361107,9.114419817904664e-23,2.127029421811272,2.1284482536722216
1,854,424.7258431473589,106.25228897476306,9.114419817904664e-23,2.1236292157367944,2.1250457794952613
1,855,424.04688903127783,106.08243722190558,9.114419817904664e-23,2.120234445156389,2.1216487444381116
1,856,423.3690202774356,105.91285699060514,9.114419817904664e-23,2.116845101387178,2.1182571398121026
1,857,422.6922351521503,105.74354784715213,9.114419817904664e-23,2.1134611757607518,2.1148709569430424
1,858,422.0165319348355,105.57450936111302,9.114419817904664e-23,2.1100826596741773,2.1114901872222602
1,859,421.3419088219894,105.40574108131162,9.114419817904664e-23,2.1067095441099473,2.1081148216262324
1,860,420.66836414260854,105.23724258971839,9.114419817904664e-23,2.1033418207130428,2.1047448517943677
1,861,419.9958961727449,105.06901345505885,9.114419817904664e-23,2.0999794808637247,2.101380269101177
